transaction_id,is_fraud,is_spike_injected,injected_spike_event_id,benign_event_id,is_within_spike_window,active_spike_event_id,fraud_scenario_family,false_positive_cost_if_blocked_inr,fraud_loss_if_missed_inr
T010145,0,0,,,0,,,201.64,0.0
T010146,0,0,,,0,,,360.84,0.0
T010147,0,0,,,0,,,745.32,0.0
T010148,0,0,,,0,,,167.04,0.0
T010149,0,0,,,0,,,166.86,0.0
T010150,0,0,,,0,,,158.47,0.0
T010151,0,0,,,0,,,275.12,0.0
T010152,0,0,,,0,,,1019.45,0.0
T010153,0,0,,,0,,,348.07,0.0
T010154,1,0,,,0,,,0.0,694.8
T010155,0,0,,,0,,,431.21,0.0
T010156,0,0,,,0,,,241.1,0.0
T010157,0,0,,,0,,,452.57,0.0
T010158,0,0,,,0,,,227.42,0.0
T010159,0,0,,,0,,,143.03,0.0
T010160,0,0,,,0,,,124.19,0.0
T010161,0,0,,,0,,,193.75,0.0
T010162,0,0,,,0,,,384.66,0.0
T010163,0,0,,,0,,,159.28,0.0
T010164,0,0,,,0,,,476.75,0.0
T010165,0,0,,,0,,,228.56,0.0
T010166,0,0,,,0,,,200.76,0.0
T010167,0,0,,,0,,,161.86,0.0
T010168,0,0,,,0,,,103.55,0.0
T010169,0,0,,,0,,,317.91,0.0
T010170,0,0,,,0,,,213.99,0.0
T010171,0,0,,,0,,,184.77,0.0
T010172,0,0,,,0,,,173.54,0.0
T010173,0,0,,,0,,,321.33,0.0
T010174,1,0,,,0,,,0.0,1559.7
T010175,0,0,,,0,,,131.22,0.0
T010176,0,0,,,0,,,71.5,0.0
T010177,0,0,,,0,,,255.82,0.0
T010178,0,0,,,0,,,445.18,0.0
T010179,0,0,,,0,,,436.57,0.0
T010180,0,0,,,0,,,154.76,0.0
T010181,0,0,,,0,,,129.01,0.0
T010182,0,0,,,0,,,214.48,0.0
T010183,0,0,,,0,,,187.06,0.0
T010184,0,0,,,0,,,223.85,0.0
T010185,0,0,,,0,,,350.57,0.0
T010186,0,0,,,0,,,157.17,0.0
T010187,0,0,,,0,,,283.59,0.0
T010188,0,0,,,0,,,396.84,0.0
T010189,0,0,,,0,,,152.26,0.0
T010190,0,0,,,0,,,262.37,0.0
T010191,0,0,,,0,,,155.22,0.0
T010192,0,0,,,0,,,178.6,0.0
T010193,0,0,,,0,,,152.95,0.0
T010194,0,0,,,0,,,277.3,0.0
T010195,0,0,,,0,,,232.78,0.0
T010196,0,0,,,0,,,241.48,0.0
T010197,0,0,,,0,,,246.97,0.0
T010198,0,0,,,0,,,474.43,0.0
T010199,0,0,,,0,,,162.42,0.0
T010200,0,0,,,0,,,192.15,0.0
T010201,0,0,,,0,,,204.96,0.0
T010202,0,0,,,0,,,509.86,0.0
T010203,0,0,,,0,,,233.26,0.0
T010204,0,0,,,0,,,205.25,0.0
T010205,1,0,,,0,,,0.0,5234.77
T010206,0,0,,,0,,,162.13,0.0
T010207,0,0,,,0,,,197.43,0.0
T010208,0,0,,,0,,,294.2,0.0
T010209,0,0,,,0,,,361.67,0.0
T010210,0,0,,,0,,,458.37,0.0
T010211,0,0,,,0,,,229.88,0.0
T010212,0,0,,,0,,,182.11,0.0
T010213,0,0,,,0,,,160.68,0.0
T010214,0,0,,,0,,,628.82,0.0
T010215,0,0,,,0,,,240.02,0.0
T010216,0,0,,,0,,,192.22,0.0
T010217,0,0,,,0,,,198.81,0.0
T010218,0,0,,,0,,,155.05,0.0
T010219,0,0,,,0,,,265.03,0.0
T010220,1,0,,,0,,,0.0,1486.15
T010221,0,0,,,0,,,192.33,0.0
T010222,0,0,,,0,,,1272.86,0.0
T010223,0,0,,,0,,,420.43,0.0
T010224,0,0,,,0,,,387.74,0.0
T010225,0,0,,,0,,,173.94,0.0
T010226,0,0,,,0,,,524.03,0.0
T010227,0,0,,,0,,,138.38,0.0
T010228,0,0,,,0,,,203.54,0.0
T010229,0,0,,,0,,,155.81,0.0
T010230,0,0,,,0,,,287.02,0.0
T010231,0,0,,,0,,,270.04,0.0
T010232,0,0,,,0,,,878.29,0.0
T010233,0,0,,,0,,,157.95,0.0
T010234,0,0,,,0,,,203.82,0.0
T010235,0,0,,,0,,,170.57,0.0
T010236,0,0,,,0,,,376.0,0.0
T010237,0,0,,,0,,,716.2,0.0
T010238,0,0,,,0,,,195.24,0.0
T010239,0,0,,,0,,,281.41,0.0
T010240,0,0,,,0,,,157.21,0.0
T010241,0,0,,,0,,,367.37,0.0
T010242,0,0,,,0,,,122.48,0.0
T010243,0,0,,,0,,,202.99,0.0
T010244,0,0,,,0,,,345.62,0.0
T010245,0,0,,,0,,,373.2,0.0
T010246,0,0,,,0,,,155.79,0.0
T010247,0,0,,,0,,,156.27,0.0
T010248,0,0,,,0,,,487.32,0.0
T010249,0,0,,,0,,,301.51,0.0
T010250,0,0,,,0,,,232.17,0.0
T010251,0,0,,,0,,,183.39,0.0
T010252,0,0,,,0,,,271.08,0.0
T010253,0,0,,,0,,,179.59,0.0
T010254,0,0,,,0,,,255.84,0.0
T010255,0,0,,,0,,,184.34,0.0
T010256,0,0,,,0,,,295.93,0.0
T010257,0,0,,,0,,,265.06,0.0
T010258,0,0,,,0,,,196.85,0.0
T010259,0,0,,,0,,,149.32,0.0
T010260,0,0,,,0,,,178.0,0.0
T010261,0,0,,,0,,,139.87,0.0
T010262,1,0,,,0,,,0.0,1287.62
T010263,0,0,,,0,,,412.73,0.0
T010264,0,0,,,0,,,317.05,0.0
T010265,0,0,,,0,,,384.59,0.0
T010266,0,0,,,0,,,341.01,0.0
T010267,0,0,,,0,,,161.36,0.0
T010268,0,0,,,0,,,162.92,0.0
T010269,0,0,,,0,,,426.46,0.0
T010270,0,0,,,0,,,157.0,0.0
T010271,0,0,,,0,,,145.36,0.0
T010272,0,0,,,0,,,189.3,0.0
T010273,0,0,,,0,,,340.97,0.0
T010274,0,0,,,0,,,212.78,0.0
T010275,0,0,,,0,,,173.37,0.0
T010276,0,0,,,0,,,283.38,0.0
T010277,0,0,,,0,,,122.47,0.0
T010278,0,0,,,0,,,198.8,0.0
T010279,0,0,,,0,,,90.33,0.0
T010280,0,0,,,0,,,119.9,0.0
T010281,0,0,,,0,,,308.76,0.0
T010282,0,0,,,0,,,214.16,0.0
T010283,0,0,,,0,,,252.41,0.0
T010284,0,0,,,0,,,101.77,0.0
T010285,0,0,,,0,,,307.07,0.0
T010286,0,0,,,0,,,276.44,0.0
T010287,0,0,,,0,,,242.06,0.0
T010288,0,0,,,0,,,206.46,0.0
T010289,0,0,,,0,,,302.08,0.0
T010290,0,0,,,0,,,139.84,0.0
T010291,0,0,,,0,,,289.37,0.0
T010292,0,0,,,0,,,176.62,0.0
T010293,0,0,,,0,,,298.77,0.0
T010294,0,0,,,0,,,199.34,0.0
T010295,0,0,,,0,,,219.65,0.0
T010296,0,0,,,0,,,170.05,0.0
T010297,0,0,,,0,,,278.05,0.0
T010298,0,0,,,0,,,205.38,0.0
T010299,0,0,,,0,,,413.58,0.0
T010300,0,0,,,0,,,372.91,0.0
T010301,0,0,,,0,,,153.53,0.0
T010302,0,0,,,0,,,212.62,0.0
T010303,0,0,,,0,,,196.31,0.0
T010304,0,0,,,0,,,169.05,0.0
T010305,0,0,,,0,,,134.92,0.0
T010306,0,0,,,0,,,154.38,0.0
T010307,0,0,,,0,,,163.53,0.0
T010308,0,0,,,0,,,145.62,0.0
T010309,0,0,,,0,,,236.26,0.0
T010310,0,0,,,0,,,724.09,0.0
T010311,0,0,,,0,,,251.43,0.0
T010312,0,0,,,0,,,51.3,0.0
T010313,0,0,,,0,,,172.18,0.0
T010314,0,0,,,0,,,203.52,0.0
T010315,0,0,,,0,,,191.48,0.0
T010316,0,0,,,0,,,294.02,0.0
T010317,0,0,,,0,,,195.82,0.0
T010318,0,0,,,0,,,271.53,0.0
T010319,0,0,,,0,,,269.02,0.0
T010320,0,0,,,0,,,170.91,0.0
T010321,0,0,,,0,,,226.64,0.0
T010322,0,0,,,0,,,270.02,0.0
T010323,0,0,,,0,,,158.63,0.0
T010324,0,0,,,0,,,273.75,0.0
T010325,0,0,,,0,,,219.41,0.0
T010326,0,0,,,0,,,196.51,0.0
T010327,0,0,,,0,,,150.21,0.0
T010328,1,0,,,0,,,0.0,660.28
T010329,0,0,,,0,,,255.4,0.0
T010330,0,0,,,0,,,305.19,0.0
T010331,0,0,,,0,,,188.79,0.0
T010332,0,0,,,0,,,302.95,0.0
T010333,0,0,,,0,,,498.59,0.0
T010334,0,0,,,0,,,269.66,0.0
T010335,0,0,,,0,,,131.89,0.0
T010336,0,0,,,0,,,114.39,0.0
T010337,0,0,,,0,,,237.08,0.0
T010338,0,0,,,0,,,418.47,0.0
T010339,0,0,,,0,,,96.68,0.0
T010340,0,0,,,0,,,164.33,0.0
T010341,0,0,,,0,,,194.66,0.0
T010342,0,0,,,0,,,165.66,0.0
T010343,0,0,,,0,,,130.48,0.0
T010344,0,0,,,0,,,432.14,0.0
T010345,0,0,,,0,,,87.94,0.0
T010346,1,0,,,0,,,0.0,1203.24
T010347,1,0,,,0,,,0.0,16179.87
T010348,0,0,,,0,,,179.84,0.0
T010349,0,0,,,0,,,345.85,0.0
T010350,0,0,,,0,,,166.58,0.0
T010351,0,0,,,0,,,234.09,0.0
T010352,0,0,,,0,,,122.79,0.0
T010353,0,0,,,0,,,153.5,0.0
T010354,0,0,,,0,,,384.44,0.0
T010355,0,0,,,0,,,185.21,0.0
T010356,0,0,,,0,,,149.33,0.0
T010357,0,0,,,0,,,420.25,0.0
T010358,0,0,,,0,,,119.15,0.0
T010359,0,0,,,0,,,499.39,0.0
T010360,0,0,,,0,,,729.05,0.0
T010361,0,0,,,0,,,270.64,0.0
T010362,0,0,,,0,,,207.22,0.0
T010363,0,0,,,0,,,217.53,0.0
T010364,0,0,,,0,,,1240.61,0.0
T010365,0,0,,,0,,,204.37,0.0
T010366,0,0,,,0,,,63.0,0.0
T010367,0,0,,,0,,,184.47,0.0
T010368,0,0,,,0,,,1028.87,0.0
T010369,0,0,,,0,,,482.9,0.0
T010370,0,0,,,0,,,814.58,0.0
T010371,0,0,,,0,,,183.16,0.0
T010372,0,0,,,0,,,170.1,0.0
T010373,0,0,,,0,,,504.6,0.0
T010374,0,0,,,0,,,203.6,0.0
T010375,0,0,,,0,,,343.21,0.0
T010376,0,0,,,0,,,223.98,0.0
T010377,0,0,,,0,,,147.36,0.0
T010378,0,0,,,0,,,94.77,0.0
T010379,0,0,,,0,,,172.86,0.0
T010380,0,0,,,0,,,247.41,0.0
T010381,0,0,,,0,,,98.79,0.0
T010382,0,0,,,0,,,433.86,0.0
T010383,0,0,,,0,,,158.45,0.0
T010384,0,0,,,0,,,222.1,0.0
T010385,0,0,,,0,,,348.94,0.0
T010386,0,0,,,0,,,172.52,0.0
T010387,0,0,,,0,,,232.13,0.0
T010388,0,0,,,0,,,271.38,0.0
T010389,0,0,,,0,,,172.85,0.0
T010390,0,0,,,0,,,152.68,0.0
T010391,0,0,,,0,,,176.7,0.0
T010392,0,0,,,0,,,184.08,0.0
T010393,0,0,,,0,,,199.06,0.0
T010394,0,0,,,0,,,154.82,0.0
T010395,0,0,,,0,,,103.65,0.0
T010396,0,0,,,0,,,175.14,0.0
T010397,0,0,,,0,,,132.64,0.0
T010398,0,0,,,0,,,335.14,0.0
T010399,0,0,,,0,,,368.18,0.0
T010400,0,0,,,0,,,210.97,0.0
T010401,0,0,,,0,,,202.23,0.0
T010402,0,0,,,0,,,164.57,0.0
T010403,0,0,,,0,,,186.14,0.0
T010404,0,0,,,0,,,156.63,0.0
T010405,0,0,,,0,,,77.21,0.0
T010406,0,0,,,0,,,167.06,0.0
T010407,0,0,,,0,,,214.15,0.0
T010408,0,0,,,0,,,188.68,0.0
T010409,0,0,,,0,,,425.34,0.0
T010410,0,0,,,0,,,288.84,0.0
T010411,0,0,,,0,,,848.9,0.0
T010412,0,0,,,0,,,228.65,0.0
T010413,0,0,,,0,,,159.38,0.0
T010414,1,0,,,0,,,0.0,1065.18
T010415,0,0,,,0,,,341.14,0.0
T010416,0,0,,,0,,,255.95,0.0
T010417,0,0,,,0,,,405.85,0.0
T010418,0,0,,,0,,,165.9,0.0
T010419,0,0,,,0,,,568.1,0.0
T010420,0,0,,,0,,,895.16,0.0
T010421,0,0,,,0,,,262.6,0.0
T010422,0,0,,,0,,,1180.83,0.0
T010423,0,0,,,0,,,260.24,0.0
T010424,0,0,,,0,,,315.26,0.0
T010425,0,0,,,0,,,398.11,0.0
T010426,0,0,,,0,,,172.83,0.0
T010427,0,0,,,0,,,369.5,0.0
T010428,0,0,,,0,,,913.25,0.0
T010429,0,0,,,0,,,214.94,0.0
T010430,0,0,,,0,,,416.88,0.0
T010431,0,0,,,0,,,167.43,0.0
T010432,0,0,,,0,,,272.57,0.0
T010433,0,0,,,0,,,243.67,0.0
T010434,0,0,,,0,,,166.71,0.0
T010435,0,0,,,0,,,500.14,0.0
T010436,0,0,,,0,,,451.71,0.0
T010437,0,0,,,0,,,151.28,0.0
T010438,0,0,,,0,,,213.45,0.0
T010439,0,0,,,0,,,99.5,0.0
T010440,0,0,,,0,,,99.75,0.0
T010441,0,0,,,0,,,226.65,0.0
T010442,0,0,,,0,,,174.33,0.0
T010443,0,0,,,0,,,173.34,0.0
T010444,0,0,,,0,,,464.8,0.0
T010445,0,0,,,0,,,347.92,0.0
T010446,0,0,,,0,,,156.37,0.0
T010447,0,0,,,0,,,167.63,0.0
T010448,0,0,,,0,,,181.19,0.0
T010449,0,0,,,0,,,152.53,0.0
T010450,0,0,,,0,,,387.01,0.0
T010451,0,0,,,0,,,255.47,0.0
T010452,0,0,,,0,,,316.7,0.0
T010453,0,0,,,0,,,280.99,0.0
T010454,0,0,,,0,,,139.99,0.0
T010455,0,0,,,0,,,195.03,0.0
T010456,0,0,,,0,,,191.79,0.0
T010457,0,0,,,0,,,307.78,0.0
T010458,0,0,,,0,,,146.48,0.0
T010459,0,0,,,0,,,185.43,0.0
T010460,0,0,,,0,,,191.91,0.0
T010461,0,0,,,0,,,129.7,0.0
T010462,0,0,,,0,,,210.3,0.0
T010463,0,0,,,0,,,407.24,0.0
T010464,0,0,,,0,,,152.93,0.0
T010465,0,0,,,0,,,186.57,0.0
T010466,0,0,,,0,,,271.21,0.0
T010467,0,0,,,0,,,357.86,0.0
T010468,0,0,,,0,,,185.82,0.0
T010469,0,0,,,0,,,174.5,0.0
T010470,0,0,,,0,,,676.35,0.0
T010471,0,0,,,0,,,237.97,0.0
T010472,0,0,,,0,,,327.51,0.0
T010473,0,0,,,0,,,688.85,0.0
T010474,0,0,,,0,,,218.01,0.0
T010475,0,0,,,0,,,239.07,0.0
T010476,0,0,,,0,,,214.54,0.0
T010477,0,0,,,0,,,94.63,0.0
T010478,0,0,,,0,,,558.29,0.0
T010479,0,0,,,0,,,545.46,0.0
T010480,0,0,,,0,,,198.83,0.0
T010481,0,0,,,0,,,174.19,0.0
T010482,0,0,,,0,,,167.3,0.0
T010483,0,0,,,0,,,63.35,0.0
T010484,0,0,,,0,,,169.7,0.0
T010485,0,0,,,0,,,260.16,0.0
T010486,0,0,,,0,,,152.59,0.0
T010487,0,0,,,0,,,171.92,0.0
T010488,0,0,,,0,,,158.51,0.0
T010489,0,0,,,0,,,175.62,0.0
T010490,0,0,,,0,,,424.07,0.0
T010491,0,0,,,0,,,201.23,0.0
T010492,0,0,,,0,,,222.75,0.0
T010493,0,0,,,0,,,191.84,0.0
T010494,0,0,,,0,,,274.65,0.0
T010495,0,0,,,0,,,170.15,0.0
T010496,0,0,,,0,,,724.74,0.0
T010497,0,0,,,0,,,291.03,0.0
T010498,0,0,,,0,,,245.69,0.0
T010499,0,0,,,0,,,168.62,0.0
T010500,0,0,,,0,,,162.16,0.0
T010501,1,0,,,0,,,0.0,1257.97
T010502,0,0,,,0,,,296.95,0.0
T010503,0,0,,,0,,,159.31,0.0
T010504,0,0,,,0,,,204.87,0.0
T010505,0,0,,,0,,,204.72,0.0
T010506,0,0,,,0,,,241.77,0.0
T010507,0,0,,,0,,,535.64,0.0
T010508,0,0,,,0,,,152.67,0.0
T010509,0,0,,,0,,,421.36,0.0
T010510,0,0,,,0,,,265.34,0.0
T010511,1,0,,,0,,,0.0,2119.82
T010512,0,0,,,0,,,188.09,0.0
T010513,0,0,,,0,,,238.48,0.0
T010514,0,0,,,0,,,200.77,0.0
T010515,0,0,,,0,,,166.92,0.0
T010516,0,0,,,0,,,290.56,0.0
T010517,0,0,,,0,,,181.76,0.0
T010518,0,0,,,0,,,238.15,0.0
T010519,0,0,,,0,,,191.04,0.0
T010520,0,0,,,0,,,158.8,0.0
T010521,0,0,,,0,,,187.96,0.0
T010522,0,0,,,0,,,197.07,0.0
T010523,0,0,,,0,,,185.87,0.0
T010524,0,0,,,0,,,250.28,0.0
T010525,0,0,,,0,,,104.58,0.0
T010526,0,0,,,0,,,264.07,0.0
T010527,0,0,,,0,,,480.68,0.0
T010528,0,0,,,0,,,238.95,0.0
T010529,0,0,,,0,,,228.96,0.0
T010530,0,0,,,0,,,272.64,0.0
T010531,0,0,,,0,,,241.24,0.0
T010532,0,0,,,0,,,585.94,0.0
T010533,0,0,,,0,,,230.23,0.0
T010534,0,0,,,0,,,219.17,0.0
T010535,0,0,,,0,,,609.91,0.0
T010536,0,0,,,0,,,173.75,0.0
T010537,0,0,,,0,,,179.78,0.0
T010538,0,0,,,0,,,370.21,0.0
T010539,0,0,,,0,,,301.62,0.0
T010540,0,0,,,0,,,134.57,0.0
T010541,0,0,,,0,,,543.88,0.0
T010542,0,0,,,0,,,196.8,0.0
T010543,0,0,,,0,,,1018.71,0.0
T010544,0,0,,,0,,,260.08,0.0
T010545,0,0,,,0,,,191.12,0.0
T010546,0,0,,,0,,,1631.55,0.0
T010547,0,0,,,0,,,111.6,0.0
T010548,0,0,,,0,,,177.57,0.0
T010549,0,0,,,0,,,164.2,0.0
T010550,0,0,,,0,,,214.26,0.0
T010551,0,0,,,0,,,153.05,0.0
T010552,0,0,,,0,,,1000.59,0.0
T010553,0,0,,,0,,,537.79,0.0
T010554,0,0,,,0,,,310.43,0.0
T010555,0,0,,,0,,,265.7,0.0
T010556,0,0,,,0,,,146.31,0.0
T010557,1,0,,,0,,,0.0,2487.73
T010558,0,0,,,0,,,178.12,0.0
T010559,0,0,,,0,,,156.08,0.0
T010560,0,0,,,0,,,508.76,0.0
T010561,0,0,,,0,,,162.88,0.0
T010562,0,0,,,0,,,737.15,0.0
T010563,0,0,,,0,,,170.56,0.0
T010564,0,0,,,0,,,272.1,0.0
T010565,0,0,,,0,,,120.26,0.0
T010566,0,0,,,0,,,176.27,0.0
T010567,0,0,,,0,,,167.3,0.0
T010568,0,0,,,0,,,212.27,0.0
T010569,0,0,,,0,,,197.68,0.0
T010570,0,0,,,0,,,189.96,0.0
T010571,0,0,,,0,,,283.36,0.0
T010572,0,0,,,0,,,302.55,0.0
T010573,0,0,,,0,,,509.07,0.0
T010574,0,0,,,0,,,92.44,0.0
T010575,1,0,,,0,,,0.0,2832.56
T010576,0,0,,,0,,,184.24,0.0
T010577,0,0,,,0,,,133.09,0.0
T010578,0,0,,,0,,,158.37,0.0
T010579,0,0,,,0,,,222.42,0.0
T010580,0,0,,,0,,,200.72,0.0
T010581,0,0,,,0,,,374.34,0.0
T010582,0,0,,,0,,,181.71,0.0
T010583,0,0,,,0,,,328.07,0.0
T010584,0,0,,,0,,,183.72,0.0
T010585,0,0,,,0,,,339.05,0.0
T010586,0,0,,,0,,,164.58,0.0
T010587,0,0,,,0,,,921.72,0.0
T010588,0,0,,,0,,,244.09,0.0
T010589,0,0,,,0,,,167.99,0.0
T010590,0,0,,,0,,,183.17,0.0
T010591,0,0,,,0,,,311.94,0.0
T010592,0,0,,,0,,,166.68,0.0
T010593,0,0,,,0,,,226.27,0.0
T010594,0,0,,,0,,,209.92,0.0
T010595,0,0,,,0,,,206.12,0.0
T010596,0,0,,,0,,,472.58,0.0
T010597,0,0,,,0,,,478.94,0.0
T010598,0,0,,,0,,,310.28,0.0
T010599,0,0,,,0,,,167.4,0.0
T010600,0,0,,,0,,,198.92,0.0
T010601,0,0,,,0,,,177.38,0.0
T010602,0,0,,,0,,,154.45,0.0
T010603,0,0,,,0,,,356.51,0.0
T010604,0,0,,,0,,,306.99,0.0
T010605,0,0,,,0,,,421.58,0.0
T010606,0,0,,,0,,,192.73,0.0
T010607,0,0,,,0,,,164.86,0.0
T010608,0,0,,,0,,,303.96,0.0
T010609,0,0,,,0,,,298.76,0.0
T010610,0,0,,,0,,,184.7,0.0
T010611,0,0,,,0,,,166.49,0.0
T010612,0,0,,,0,,,127.39,0.0
T010613,0,0,,,0,,,160.19,0.0
T010614,0,0,,,0,,,346.16,0.0
T010615,0,0,,,0,,,324.31,0.0
T010616,0,0,,,0,,,161.03,0.0
T010617,0,0,,,0,,,261.16,0.0
T010618,0,0,,,0,,,163.33,0.0
T010619,0,0,,,0,,,196.9,0.0
T010620,0,0,,,0,,,149.15,0.0
T010621,0,0,,,0,,,202.43,0.0
T010622,0,0,,,0,,,175.47,0.0
T010623,0,0,,,0,,,386.21,0.0
T010624,0,0,,,0,,,170.25,0.0
T010625,0,0,,,0,,,173.26,0.0
T010626,0,0,,,0,,,178.79,0.0
T010627,0,0,,,0,,,165.23,0.0
T010628,0,0,,,0,,,163.41,0.0
T010629,0,0,,,0,,,266.89,0.0
T010630,0,0,,,0,,,502.58,0.0
T010631,0,0,,,0,,,195.56,0.0
T010632,0,0,,,0,,,282.74,0.0
T010633,0,0,,,0,,,152.86,0.0
T010634,0,0,,,0,,,199.78,0.0
T010635,0,0,,,0,,,234.6,0.0
T010636,0,0,,,0,,,170.65,0.0
T010637,0,0,,,0,,,166.44,0.0
T010638,1,0,,,0,,,0.0,1488.83
T010639,0,0,,,0,,,267.99,0.0
T010640,0,0,,,0,,,284.82,0.0
T010641,0,0,,,0,,,170.59,0.0
T010642,0,0,,,0,,,239.27,0.0
T010643,0,0,,,0,,,320.52,0.0
T010644,0,0,,,0,,,158.24,0.0
T010645,0,0,,,0,,,208.67,0.0
T010646,0,0,,,0,,,164.54,0.0
T010647,0,0,,,0,,,252.43,0.0
T010648,0,0,,,0,,,156.95,0.0
T010649,0,0,,,0,,,159.12,0.0
T010650,0,0,,,0,,,933.02,0.0
T010651,0,0,,,0,,,203.52,0.0
T010652,1,0,,,0,,,0.0,363.56
T010653,0,0,,,0,,,151.57,0.0
T010654,0,0,,,0,,,161.95,0.0
T010655,0,0,,,0,,,182.57,0.0
T010656,0,0,,,0,,,199.66,0.0
T010657,0,0,,,0,,,249.83,0.0
T010658,0,0,,,0,,,229.44,0.0
T010659,0,0,,,0,,,168.43,0.0
T010660,0,0,,,0,,,326.21,0.0
T010661,0,0,,,0,,,206.32,0.0
T010662,0,0,,,0,,,201.15,0.0
T010663,0,0,,,0,,,276.44,0.0
T010664,0,0,,,0,,,549.03,0.0
T010665,0,0,,,0,,,211.71,0.0
T010666,0,0,,,0,,,236.02,0.0
T010667,0,0,,,0,,,446.97,0.0
T010668,0,0,,,0,,,338.72,0.0
T010669,0,0,,,0,,,200.6,0.0
T010670,0,0,,,0,,,177.07,0.0
T010671,0,0,,,0,,,706.48,0.0
T010672,0,0,,,0,,,156.18,0.0
T010673,0,0,,,0,,,231.2,0.0
T010674,0,0,,,0,,,127.96,0.0
T010675,0,0,,,0,,,270.95,0.0
T010676,0,0,,,0,,,273.4,0.0
T010677,0,0,,,0,,,346.96,0.0
T010678,0,0,,,0,,,158.81,0.0
T010679,0,0,,,0,,,773.24,0.0
T010680,0,0,,,0,,,221.96,0.0
T010681,0,0,,,0,,,311.5,0.0
T010682,0,0,,,0,,,326.22,0.0
T010683,0,0,,,0,,,241.07,0.0
T010684,0,0,,,0,,,280.52,0.0
T010685,0,0,,,0,,,183.86,0.0
T010686,0,0,,,0,,,391.41,0.0
T010687,0,0,,,0,,,434.14,0.0
T010688,0,0,,,0,,,132.51,0.0
T010689,0,0,,,0,,,192.15,0.0
T010690,0,0,,,0,,,176.6,0.0
T010691,0,0,,,0,,,184.43,0.0
T010692,0,0,,,0,,,290.67,0.0
T010693,0,0,,,0,,,263.23,0.0
T010694,0,0,,,0,,,161.34,0.0
T010695,0,0,,,0,,,159.5,0.0
T010696,0,0,,,0,,,183.3,0.0
T010697,0,0,,,0,,,1204.8,0.0
T010698,0,0,,,0,,,201.65,0.0
T010699,0,0,,,0,,,334.46,0.0
T010700,1,0,,,0,,,0.0,48811.62
T010701,0,0,,,0,,,189.85,0.0
T010702,0,0,,,0,,,280.2,0.0
T010703,0,0,,,0,,,159.79,0.0
T010704,0,0,,,0,,,317.36,0.0
T010705,0,0,,,0,,,178.71,0.0
T010706,0,0,,,0,,,152.53,0.0
T010707,0,0,,,0,,,177.71,0.0
T010708,0,0,,,0,,,383.01,0.0
T010709,0,0,,,0,,,264.37,0.0
T010710,0,0,,,0,,,171.9,0.0
T010711,0,0,,,0,,,312.18,0.0
T010712,0,0,,,0,,,88.26,0.0
T010713,0,0,,,0,,,363.0,0.0
T010714,0,0,,,0,,,291.61,0.0
T010715,0,0,,,0,,,165.73,0.0
T010716,0,0,,,0,,,686.86,0.0
T010717,0,0,,,0,,,342.63,0.0
T010718,0,0,,,0,,,289.41,0.0
T010719,0,0,,,0,,,270.48,0.0
T010720,0,0,,,0,,,163.45,0.0
T010721,0,0,,,0,,,230.59,0.0
T010722,0,0,,,0,,,194.93,0.0
T010723,0,0,,,0,,,311.2,0.0
T010724,0,0,,,0,,,162.97,0.0
T010725,0,0,,,0,,,187.94,0.0
T010726,0,0,,,0,,,231.89,0.0
T010727,0,0,,,0,,,310.98,0.0
T010728,0,0,,,0,,,166.78,0.0
T010729,0,0,,,0,,,260.16,0.0
T010730,0,0,,,0,,,256.5,0.0
T010731,0,0,,,0,,,150.17,0.0
T010732,0,0,,,0,,,184.69,0.0
T010733,0,0,,,0,,,119.43,0.0
T010734,0,0,,,0,,,202.57,0.0
T010735,0,0,,,0,,,116.94,0.0
T010736,1,0,,,0,,,0.0,1397.27
T010737,0,0,,,0,,,212.71,0.0
T010738,0,0,,,0,,,164.21,0.0
T010739,0,0,,,0,,,771.33,0.0
T010740,0,0,,,0,,,136.88,0.0
T010741,0,0,,,0,,,257.63,0.0
T010742,0,0,,,0,,,109.42,0.0
T010743,0,0,,,0,,,251.91,0.0
T010744,0,0,,,0,,,166.18,0.0
T010745,0,0,,,0,,,741.73,0.0
T010746,0,0,,,0,,,157.2,0.0
T010747,0,0,,,0,,,244.62,0.0
T010748,0,0,,,0,,,228.58,0.0
T010749,0,0,,,0,,,370.94,0.0
T010750,0,0,,,0,,,160.62,0.0
T010751,0,0,,,0,,,105.37,0.0
T010752,0,0,,,0,,,179.94,0.0
T010753,0,0,,,0,,,262.98,0.0
T010754,0,0,,,0,,,234.34,0.0
T010755,0,0,,,0,,,351.36,0.0
T010756,0,0,,,0,,,488.59,0.0
T010757,0,0,,,0,,,278.02,0.0
T010758,0,0,,,0,,,64.71,0.0
T010759,0,0,,,0,,,629.88,0.0
T010760,0,0,,,0,,,192.22,0.0
T010761,0,0,,,0,,,231.36,0.0
T010762,0,0,,,0,,,507.05,0.0
T010763,0,0,,,0,,,359.61,0.0
T010764,0,0,,,0,,,160.48,0.0
T010765,0,0,,,0,,,184.23,0.0
T010766,0,0,,,0,,,354.43,0.0
T010767,0,0,,,0,,,217.34,0.0
T010768,0,0,,,0,,,268.18,0.0
T010769,0,0,,,0,,,163.69,0.0
T010770,0,0,,,0,,,152.96,0.0
T010771,0,0,,,0,,,308.77,0.0
T010772,0,0,,,0,,,270.49,0.0
T010773,0,0,,,0,,,230.76,0.0
T010774,0,0,,,0,,,323.16,0.0
