transaction_id,timestamp,customer_id,merchant_id,device_id,ip_cluster_id,amount_inr,merchant_category,payment_method,channel,customer_age_days,customer_txn_count_30d,customer_avg_amount_30d,time_since_last_txn_min,txn_velocity_10m,txn_velocity_1h,amount_zscore_customer,is_new_device,device_trust_score,ip_risk_score,geo_distance_km,billing_shipping_mismatch,failed_attempts_24h,account_changes_24h,is_proxy_ip,prior_disputes_90d,merchant_fraud_rate_7d,known_promo_event,hour,day_of_week,is_weekend
T006984,2026-04-22 04:16:00,C05054,M0065,D05054,IP01_186,1826.85,utilities,card,web,128,141,1055.35,28125.55,0,0,0.975,0,0.7097,0.2727,23.47,0,0,0,0,0,0.01289,0,4,2,0
T006985,2026-04-22 04:21:51,C04959,M0328,D04959,IP01_142,3875.02,fashion,upi,ios,269,123,3066.77,10988.32,0,0,0.351,0,0.5307,0.0716,19.29,0,0,0,0,0,0.01748,0,4,2,0
T006986,2026-04-22 04:25:00,C03963,M0421,D03963,IP05_036,1165.03,fashion,upi,android,195,142,595.85,14742.38,0,0,1.274,0,0.999,0.1198,41.95,0,0,0,0,0,0.01308,0,4,2,0
T006987,2026-04-22 04:30:57,C05918,M0407,N318512,IP03_211,239.99,grocery,upi,ios,48,138,619.35,10080.0,0,0,-0.817,1,0.4154,0.1562,7.39,0,1,0,0,0,0.01655,0,4,2,0
T006988,2026-04-22 05:18:44,C04408,M0464,D04408,IP04_045,12530.42,utilities,card,android,151,116,4855.32,13896.38,0,0,2.108,0,0.815,0.1292,5.51,0,1,0,0,0,0.01013,0,5,2,0
T006989,2026-04-22 05:34:06,C02979,M0238,D02979,IP05_063,877.85,grocery,card,ios,1427,146,1512.41,9373.93,0,0,-0.559,0,0.957,0.3479,8.93,0,2,0,1,0,0.01071,0,5,2,0
T006990,2026-04-22 05:39:11,C06320,M0465,D06320,IP05_146,1256.51,grocery,upi,web,235,142,1157.15,5441.15,0,0,0.114,0,0.8678,0.1633,2.82,0,0,0,0,0,0.01209,0,5,2,0
T006991,2026-04-22 05:43:07,C05255,M0009,D05255,IP03_168,921.41,food,upi,ios,119,141,1760.92,9810.25,0,0,-0.636,0,0.7818,0.2569,165.47,0,0,0,0,1,0.00816,0,5,2,0
T006992,2026-04-22 05:58:30,C00805,M0245,D00805,IP01_116,1780.23,fashion,upi,android,279,142,1806.32,24285.97,0,0,-0.019,0,0.5577,0.037,142.68,0,1,0,0,0,0.01608,0,5,2,0
T006993,2026-04-22 06:02:13,C00376,M0348,D00376,IP01_031,383.78,grocery,upi,ios,242,80,1442.65,27076.27,0,0,-0.979,0,0.999,0.1066,12.32,0,0,0,0,0,0.00831,0,6,2,0
T006994,2026-04-22 06:03:04,C02414,M0329,D02414,IP05_033,2624.66,travel,upi,ios,173,141,1303.31,12116.35,0,0,1.352,0,0.7364,0.2066,42.88,0,0,0,0,0,0.0108,0,6,2,0
T006995,2026-04-22 06:07:37,C00909,M0064,D00909,IP00_169,576.76,fashion,upi,web,213,142,899.19,2112.57,0,0,-0.478,0,0.8784,0.1801,6.03,0,1,0,0,0,0.01669,0,6,2,0
T006996,2026-04-22 06:09:51,C01150,M0081,D01150,IP05_190,2093.25,health,upi,ios,154,140,2295.02,26351.25,0,0,-0.117,0,0.7846,0.1807,65.54,0,1,0,0,0,0.01234,0,6,2,0
T006997,2026-04-22 06:11:44,C03435,M0142,D03435,IP00_169,4714.31,utilities,upi,ios,134,143,3637.92,10080.0,0,0,0.395,0,0.9703,0.081,25.57,0,0,0,0,0,0.00894,0,6,2,0
T006998,2026-04-22 06:12:46,C06038,M0139,D06038,IP02_177,1114.57,gaming,card,android,227,140,2934.4,1316.25,0,0,-0.827,0,0.9263,0.1218,38.25,0,0,0,0,0,0.0226,0,6,2,0
T006999,2026-04-22 06:36:35,C00055,M0294,D00055,IP05_136,809.37,food,upi,ios,287,142,1449.95,1776.68,0,0,-0.589,0,0.999,0.3954,70.36,0,0,0,0,0,0.01299,0,6,2,0
T007000,2026-04-22 06:42:50,C05159,M0409,D05159,IP01_006,691.54,fashion,upi,android,642,140,792.49,2451.05,0,0,-0.17,0,0.999,0.0176,39.59,0,0,0,0,0,0.01712,0,6,2,0
T007001,2026-04-22 07:02:16,C03401,M0280,D03401,IP01_206,4113.01,education,card,ios,637,141,1480.53,1765.3,0,0,2.371,0,0.6225,0.3288,25.89,0,0,0,0,0,0.00799,0,7,2,0
T007002,2026-04-22 07:07:50,C04117,M0132,D04117,IP01_087,27230.62,education,card,web,1032,142,8980.52,23631.08,0,0,2.71,0,0.6617,0.2123,40.58,0,0,0,0,0,0.00733,0,7,2,0
T007003,2026-04-22 07:15:04,C00810,M0215,N364522,IP04_100,269.06,food,upi,android,1109,72,523.78,24324.33,0,0,-0.648,1,0.5798,0.0838,7.97,0,0,0,0,0,0.01068,0,7,2,0
T007004,2026-04-22 07:16:09,C04132,M0262,D04132,IP05_205,7114.85,health,upi,android,759,142,2573.78,18455.83,0,0,2.352,0,0.8749,0.0893,4.99,0,0,0,0,0,0.01069,0,7,2,0
T007005,2026-04-22 07:17:19,C01877,M0459,D01877,IP01_205,499.89,grocery,netbanking,android,605,142,827.58,17003.48,0,0,-0.528,0,0.929,0.3735,67.44,0,0,0,1,0,0.01099,0,7,2,0
T007006,2026-04-22 07:25:52,C01687,M0434,D01687,IP05_121,866.72,fashion,wallet,web,441,142,1057.85,691.4,0,0,-0.241,0,0.7475,0.1531,22.97,0,0,0,0,1,0.01185,0,7,2,0
T007007,2026-04-22 07:33:23,C03198,M0327,D03198,IP01_179,6128.54,travel,upi,android,281,145,1251.45,13924.98,0,0,5.196,0,0.9019,0.0,11.39,0,0,0,0,0,0.0139,0,7,2,0
T007008,2026-04-22 07:53:15,C04512,M0075,D04512,IP00_214,358.59,food,upi,android,799,132,1078.23,19686.18,0,0,-0.89,0,0.8651,0.3668,41.58,0,0,0,0,0,0.00409,0,7,2,0
T007009,2026-04-22 07:54:38,C02305,M0401,D02305,IP02_185,1562.91,education,upi,ios,1095,141,956.43,21360.53,0,0,0.845,0,0.9411,0.1007,9.2,0,0,0,0,0,0.01103,0,7,2,0
T007010,2026-04-22 07:56:51,C00436,M0014,D00436,IP03_039,692.53,education,upi,web,1070,125,868.84,22568.68,0,0,-0.271,0,0.7469,0.0195,20.65,0,1,0,0,0,0.01048,0,7,2,0
T007011,2026-04-22 07:59:06,C05007,M0496,D05007,IP00_193,2842.04,electronics,upi,web,326,124,1409.54,16987.33,0,0,1.355,0,0.5352,0.1621,13.3,0,1,0,0,0,0.01472,0,7,2,0
T007012,2026-04-22 08:02:14,C02584,M0166,D02584,IP04_149,2411.29,services,upi,android,277,90,2106.82,10080.0,0,0,0.193,0,0.8802,0.1243,22.27,0,1,0,0,0,0.00945,0,8,2,0
T007013,2026-04-22 08:11:34,C06149,M0482,D06149,IP05_046,3528.25,fashion,card,ios,1518,141,3472.95,2926.9,0,0,0.021,0,0.999,0.0684,69.35,0,0,0,0,0,0.01093,0,8,2,0
T007014,2026-04-22 08:15:51,C03395,M0469,D03395,IP03_014,251.04,grocery,upi,web,578,142,811.34,3614.48,0,0,-0.921,0,0.7148,0.3617,8.44,0,0,0,0,0,0.01122,0,8,2,0
T007015,2026-04-22 08:22:32,C05387,M0421,D05387,IP01_196,841.86,fashion,card,ios,511,25,1317.03,10080.0,0,0,-0.481,0,0.9292,0.0472,51.14,0,1,0,0,0,0.01972,0,8,2,0
T007016,2026-04-22 08:26:50,C00379,M0142,D00379,IP00_197,359.33,utilities,upi,android,257,140,661.07,10769.28,0,0,-0.609,0,0.999,0.4034,35.86,0,0,0,0,0,0.00845,0,8,2,0
T007017,2026-04-22 08:28:09,C04435,M0257,D04435,IP02_093,280.57,grocery,card,web,344,142,1153.88,1136.37,0,0,-1.009,0,0.7996,0.2535,17.07,0,0,0,0,0,0.01219,0,8,2,0
T007018,2026-04-22 08:38:19,C06454,M0053,D06454,IP02_197,5166.72,education,card,web,529,114,4102.06,25793.32,0,0,0.346,0,0.6051,0.0139,70.63,0,0,0,0,0,0.01179,0,8,2,0
T007019,2026-04-22 08:45:10,C04950,M0297,D04950,IP00_152,3784.4,health,card,android,570,141,1241.01,2922.13,0,0,2.733,0,0.8255,0.1584,9.4,0,0,0,0,0,0.0133,0,8,2,0
T007020,2026-04-22 08:47:00,C01171,M0249,D01171,IP01_054,1922.42,grocery,card,android,183,143,2776.46,10824.28,0,0,-0.41,0,0.7478,0.0378,197.5,0,0,0,0,1,0.00787,0,8,2,0
T007021,2026-04-22 08:48:29,C04698,M0094,D04698,IP00_109,1223.98,food,card,web,180,142,2234.12,10080.0,0,0,-0.603,0,0.886,0.2595,27.53,0,0,1,0,0,0.0082,0,8,2,0
T007022,2026-04-22 08:49:13,C01804,M0465,D01804,IP01_069,708.23,grocery,wallet,ios,224,140,1300.79,535.95,0,0,-0.607,0,0.8542,0.1086,10.55,0,0,0,0,0,0.01262,0,8,2,0
T007023,2026-04-22 08:50:45,C00315,M0032,D00315,IP01_087,458.17,utilities,upi,android,1077,140,2092.25,3385.25,0,0,-1.041,0,0.999,0.0558,15.2,0,0,0,0,0,0.01908,0,8,2,0
T007024,2026-04-22 08:52:50,C00542,M0465,D00542,IP03_141,278.62,grocery,card,ios,132,143,1210.86,5797.82,0,0,-1.027,0,0.9716,0.0389,58.7,0,0,0,0,0,0.01488,0,8,2,0
T007025,2026-04-22 08:56:42,C00007,M0034,D00007,IP02_195,465.48,health,netbanking,android,293,146,1857.51,10080.0,0,0,-0.999,0,0.648,0.102,5.05,0,0,0,0,0,0.00718,0,8,2,0
T007026,2026-04-22 09:00:38,C01620,M0251,D01620,IP00_104,783.75,gaming,upi,web,676,143,1262.21,18908.75,0,0,-0.505,0,0.5654,0.2195,33.68,0,0,0,0,0,0.02046,0,9,2,0
T007027,2026-04-22 09:13:33,C06136,M0259,D06136,IP04_156,255.55,utilities,card,web,747,142,597.9,2471.1,0,0,-0.763,0,0.785,0.0188,8.83,0,0,0,0,0,0.0135,0,9,2,0
T007028,2026-04-22 09:21:28,C02840,M0336,D02840,IP03_216,1228.55,fashion,upi,ios,2500,123,756.74,21825.38,0,0,0.831,0,0.9006,0.1205,279.89,0,0,0,0,0,0.01313,0,9,2,0
T007029,2026-04-22 09:22:06,C04471,M0060,N834948,IP01_176,164.22,grocery,card,web,903,95,489.97,10080.0,0,0,-0.886,1,0.5425,0.0258,5.35,0,1,0,0,1,0.01231,0,9,2,0
T007030,2026-04-22 09:31:40,C06304,M0190,D06304,IP02_155,792.86,grocery,upi,android,296,86,3470.89,21443.1,0,0,-1.029,0,0.8991,0.1736,112.98,0,0,0,0,1,0.00471,0,9,2,0
T007031,2026-04-22 09:33:08,C01433,M0283,D01433,IP01_120,541.33,utilities,netbanking,android,567,143,2779.76,10859.77,0,0,-1.074,0,0.999,0.0873,53.98,0,0,0,0,0,0.0014,0,9,2,0
T007032,2026-04-22 09:34:54,C05086,M0266,D05086,IP03_124,3687.23,services,upi,web,682,142,1034.63,5105.2,0,0,3.418,0,0.7907,0.1982,10.54,0,2,0,0,1,0.01009,0,9,2,0
T007033,2026-04-22 09:36:45,C05501,M0015,N554910,IP03_055,733.85,gaming,upi,android,384,142,595.73,15692.67,0,0,0.309,1,0.4798,0.0616,15.09,0,0,0,0,0,0.0343,0,9,2,0
T007034,2026-04-22 09:40:18,C00585,M0299,N554111,IP03_163,1635.92,utilities,upi,android,195,112,2579.82,10080.0,0,0,-0.488,1,0.4997,0.1431,13.42,0,0,0,0,1,0.01275,0,9,2,0
T007035,2026-04-22 09:40:54,C00358,M0189,D00358,IP04_024,324.55,food,upi,android,225,144,1956.23,2467.47,0,0,-1.112,0,0.8784,0.0742,28.38,0,0,0,0,0,0.01443,0,9,2,0
T007036,2026-04-22 09:41:39,C04113,M0026,D04113,IP01_022,1006.6,utilities,upi,ios,336,140,1650.99,18860.1,0,0,-0.52,0,0.8136,0.158,10.17,0,0,0,0,0,0.01059,0,9,2,0
T007037,2026-04-22 09:55:11,C02688,M0088,D02688,IP03_122,988.8,services,wallet,web,761,65,1087.01,14148.72,0,0,-0.12,0,0.8559,0.2828,24.01,0,0,0,0,1,0.01106,0,9,2,0
T007038,2026-04-22 09:57:05,C04599,M0057,D04599,IP03_054,2479.78,health,netbanking,web,104,141,950.21,7391.22,0,0,2.146,0,0.8949,0.0,66.53,0,1,0,0,0,0.00746,0,9,2,0
T007039,2026-04-22 09:58:52,C00258,M0405,D00258,IP05_185,335.44,fashion,upi,web,222,141,1352.72,920.67,0,0,-1.003,0,0.6958,0.0413,17.14,1,0,0,0,0,0.01233,0,9,2,0
T007040,2026-04-22 09:59:45,C05248,M0401,D05248,IP04_015,26280.29,education,card,android,237,140,7188.32,10080.0,0,0,3.541,0,0.7024,0.1445,13.7,0,0,0,0,0,0.0069,0,9,2,0
T007041,2026-04-22 10:14:18,C02781,M0228,D02781,IP04_062,141.46,food,netbanking,android,238,142,464.72,6612.45,0,0,-0.927,0,0.7653,0.0893,69.64,0,0,0,0,0,0.01601,0,10,2,0
T007042,2026-04-22 10:15:30,C02948,M0420,D02948,IP03_050,3141.24,electronics,card,android,608,45,1254.31,10080.0,0,0,2.006,0,0.8954,0.0114,17.76,0,1,0,0,0,0.01971,0,10,2,0
T007043,2026-04-22 10:15:35,C05207,M0452,D05207,IP04_197,2512.13,fashion,wallet,ios,235,145,774.29,1392.88,0,0,2.993,0,0.8145,0.2084,62.99,0,0,0,0,0,0.01716,0,10,2,0
T007044,2026-04-22 10:27:23,C06374,M0333,D06374,IP04_084,2490.26,electronics,card,web,647,141,1465.15,2492.17,0,0,0.933,0,0.8364,0.2279,24.51,0,0,0,0,0,0.02131,0,10,2,0
T007045,2026-04-22 10:32:47,C06498,M0235,D06498,IP00_191,3789.08,services,upi,android,636,145,2784.23,10080.0,0,0,0.481,0,0.792,0.1301,9.02,0,0,0,0,0,0.01092,0,10,2,0
T007046,2026-04-22 10:33:27,C04441,M0165,D04441,IP05_121,5482.37,fashion,upi,android,561,141,2923.64,15167.6,0,0,1.167,0,0.8876,0.2872,34.36,0,0,0,0,1,0.00945,0,10,2,0
T007047,2026-04-22 10:36:34,C05930,M0471,D05930,IP05_096,9946.49,health,upi,ios,824,35,13273.61,10080.0,0,0,-0.334,0,0.8623,0.0733,10.95,0,0,0,0,0,0.01577,0,10,2,0
T007048,2026-04-22 10:41:35,C00407,M0135,D00407,IP01_066,5923.26,gaming,wallet,ios,392,140,2448.28,7513.02,0,0,1.892,0,0.9132,0.2947,22.13,0,0,0,0,1,0.02182,0,10,2,0
T007049,2026-04-22 10:45:58,C02437,M0168,D02437,IP00_110,19514.91,health,card,ios,266,141,4545.64,17300.58,0,0,4.391,0,0.999,0.2555,7.7,0,0,0,0,0,0.01315,0,10,2,0
T007050,2026-04-22 10:49:12,C04418,M0336,N801452,IP04_054,14076.24,fashion,card,web,923,140,8397.2,16622.67,0,0,0.902,1,0.6754,0.1307,2.58,0,0,0,0,0,0.01558,0,10,2,0
T007051,2026-04-22 10:50:48,C00615,M0030,D00615,IP04_041,1015.69,gaming,card,ios,1133,145,1449.11,10929.43,0,0,-0.399,0,0.999,0.0979,6.3,0,1,1,0,0,0.02726,0,10,2,0
T007052,2026-04-22 10:54:08,C04919,M0193,D04919,IP04_112,1279.38,grocery,card,android,631,141,967.03,885.73,0,0,0.431,0,0.8144,0.1472,31.44,0,0,0,0,0,0.00959,0,10,2,0
T007053,2026-04-22 10:55:49,C05594,M0078,D05594,IP02_018,560.03,fashion,card,android,830,77,1605.44,5496.45,0,0,-0.868,0,0.8358,0.0333,34.06,0,0,0,0,0,0.01211,0,10,2,0
T007054,2026-04-22 11:00:17,C00244,M0303,D00244,IP02_001,427.83,fashion,upi,android,468,126,634.69,10080.0,0,0,-0.435,0,0.9861,0.1175,35.33,0,0,0,0,0,0.01171,0,11,2,0
T007055,2026-04-22 11:01:00,C01441,M0357,D01441,IP00_191,3123.99,grocery,upi,web,961,143,9970.44,20971.57,0,0,-0.916,0,0.8777,0.0718,71.44,0,1,0,0,0,0.00933,0,11,2,0
T007056,2026-04-22 11:06:46,C02353,M0487,D02353,IP02_084,2541.09,grocery,card,android,349,141,4784.66,3922.05,2,1,-0.625,0,0.5454,0.0657,30.25,0,1,2,0,0,0.00691,0,11,2,0
T007057,2026-04-22 11:11:34,C04634,M0147,D04634,IP02_003,831.34,services,card,web,510,141,646.62,7938.7,0,0,0.381,0,0.6942,0.0348,26.56,0,1,0,0,0,0.00897,0,11,2,0
T007058,2026-04-22 11:12:58,C01915,M0250,D01915,IP01_110,2003.43,grocery,upi,ios,826,142,2132.33,5516.8,0,0,-0.081,0,0.9006,0.4109,14.28,0,0,0,0,0,0.0112,0,11,2,0
T007059,2026-04-22 11:16:50,C00421,M0247,D00421,IP02_157,986.75,utilities,upi,android,425,128,842.16,18279.82,0,0,0.229,0,0.7423,0.2346,125.06,0,0,0,0,0,0.00831,0,11,2,0
T007060,2026-04-22 11:22:44,C04731,M0047,D04731,IP02_180,1566.4,grocery,netbanking,android,206,143,2097.38,2382.38,0,0,-0.338,0,0.5507,0.0,27.12,0,0,0,0,0,0.01114,0,11,2,0
T007061,2026-04-22 11:27:53,C03760,M0432,D03760,IP01_045,4843.04,health,netbanking,ios,205,142,3964.51,3264.38,0,0,0.295,0,0.9095,0.1343,13.11,0,0,0,0,1,0.0138,0,11,2,0
T007062,2026-04-22 11:29:22,C05098,M0345,D05098,IP04_206,2398.36,gaming,upi,android,166,141,3070.72,16404.55,0,0,-0.292,0,0.8678,0.1743,10.22,0,0,0,0,0,0.02,0,11,2,0
T007063,2026-04-22 11:30:37,C04781,M0424,D04781,IP02_149,1046.31,utilities,netbanking,android,323,142,466.5,10675.72,0,0,1.657,0,0.8076,0.0826,9.39,0,0,0,0,0,0.0095,0,11,2,0
T007064,2026-04-22 11:41:31,C02799,M0369,D02799,IP04_060,2459.54,fashion,upi,ios,992,143,2606.24,5875.05,0,0,-0.075,0,0.8198,0.2095,2.14,0,0,0,0,0,0.01107,0,11,2,0
T007065,2026-04-22 11:42:26,C00021,M0365,D00021,IP00_114,852.04,food,upi,ios,879,140,1837.05,18734.03,0,0,-0.715,0,0.5264,0.1489,19.95,0,0,0,0,0,0.01211,0,11,2,0
T007066,2026-04-22 11:47:47,C03843,M0295,D03843,IP00_197,1458.29,gaming,upi,android,229,143,1379.92,3081.08,0,0,0.076,0,0.7127,0.2183,11.84,0,0,0,0,0,0.02262,0,11,2,0
T007067,2026-04-22 11:51:20,C04322,M0279,D04322,IP03_060,994.17,gaming,card,web,1509,141,760.58,14910.6,0,0,0.409,0,0.7019,0.1227,379.25,0,0,0,0,0,0.01749,0,11,2,0
T007068,2026-04-22 11:54:05,C04983,M0256,D04983,IP03_022,2660.66,grocery,card,android,104,143,5033.72,13889.53,0,0,-0.629,0,0.975,0.0324,20.56,0,0,0,0,0,0.0129,0,11,2,0
T007069,2026-04-22 11:55:13,C03453,M0447,D03453,IP01_129,1448.84,services,upi,android,444,141,1208.36,15177.05,0,0,0.265,0,0.5101,0.3661,38.8,0,1,0,0,0,0.01484,0,11,2,0
T007070,2026-04-22 11:55:58,C01742,M0227,D01742,IP04_083,2505.36,education,card,android,1323,140,2458.69,4099.02,0,0,0.025,0,0.3917,0.3153,7.13,0,0,0,0,1,0.01378,0,11,2,0
T007071,2026-04-22 11:59:41,C05105,M0197,D05105,IP02_173,2040.57,utilities,upi,ios,822,141,1177.48,12430.07,0,0,0.977,0,0.797,0.1519,5.17,0,1,0,0,0,0.00533,0,11,2,0
T007072,2026-04-22 12:06:25,C03892,M0489,D03892,IP01_137,820.78,grocery,netbanking,web,562,140,3158.77,10080.0,0,0,-0.987,0,0.6769,0.0883,4.03,0,0,0,0,0,0.00805,0,12,2,0
T007073,2026-04-22 12:08:35,C00548,M0026,D00548,IP05_194,758.02,utilities,upi,android,568,142,2833.71,7997.63,0,0,-0.977,0,0.5677,0.2885,149.47,0,0,0,0,0,0.00851,0,12,2,0
T007074,2026-04-22 12:08:54,C01527,M0285,D01527,IP04_016,977.02,gaming,upi,android,139,141,2745.19,21877.63,0,0,-0.859,0,0.6834,0.0304,41.77,0,1,0,0,0,0.02965,0,12,2,0
T007075,2026-04-22 12:09:24,C02695,M0358,D02695,IP04_154,292.51,food,wallet,web,1400,142,586.1,15558.82,0,0,-0.668,0,0.8651,0.2484,17.96,0,0,0,0,0,0.01543,0,12,2,0
T007076,2026-04-22 12:10:04,C01410,M0061,D01410,IP02_105,306.14,travel,upi,ios,256,74,277.24,10080.0,0,0,0.139,0,0.6848,0.1948,49.97,0,0,0,0,0,0.01486,0,12,2,0
T007077,2026-04-22 12:17:54,C02223,M0388,D02223,IP03_018,2365.24,fashion,upi,web,382,141,6756.37,3696.15,0,0,-0.867,0,0.7814,0.1875,51.49,0,0,0,0,1,0.01775,0,12,2,0
T007078,2026-04-22 12:21:08,C01213,M0084,D01213,IP02_080,1934.55,food,upi,web,1076,140,2690.87,8800.55,0,0,-0.375,0,0.8537,0.0631,115.72,0,0,0,0,0,0.00568,0,12,2,0
T007079,2026-04-22 12:34:29,C06275,M0198,D06275,IP05_170,1454.18,travel,upi,android,217,141,659.12,10108.6,0,0,1.608,0,0.7123,0.3635,7.78,0,0,2,0,0,0.01415,0,12,2,0
T007080,2026-04-22 12:35:54,C02054,M0353,D02054,IP00_061,6114.9,travel,card,android,412,140,947.18,1092.53,0,0,7.275,0,0.7422,0.136,7.81,0,0,0,0,0,0.01325,0,12,2,0
T007081,2026-04-22 12:39:52,C03628,M0445,D03628,IP03_030,15407.31,health,upi,android,399,141,2743.84,3969.58,0,0,6.154,0,0.8299,0.0032,13.17,0,1,0,0,0,0.01924,0,12,2,0
T007082,2026-04-22 12:45:09,C04936,M0278,D04936,IP05_216,713.65,health,upi,web,438,142,1045.88,15143.15,0,0,-0.424,0,0.5417,0.2564,14.14,0,0,0,0,1,0.01265,0,12,2,0
T007083,2026-04-22 12:46:33,C04740,M0169,D04740,IP02_011,83.23,food,card,web,279,141,303.92,14679.47,0,0,-0.968,0,0.9483,0.0708,23.82,0,0,0,0,0,0.00841,0,12,2,0
T007084,2026-04-22 12:48:41,C02062,M0030,D02062,IP02_146,1833.03,gaming,card,android,367,144,1113.91,5920.58,0,0,0.861,0,0.6882,0.0536,101.6,0,0,0,0,1,0.02831,0,12,2,0
T007085,2026-04-22 13:01:31,C01506,M0127,D01506,IP04_035,10225.73,education,upi,ios,717,141,6068.49,6628.1,0,0,0.913,0,0.6791,0.0694,78.49,0,0,0,0,0,0.01172,0,13,2,0
T007086,2026-04-22 13:04:35,C01858,M0358,D01858,IP04_213,1374.81,food,upi,web,82,140,2437.01,10080.0,0,0,-0.581,0,0.6593,0.2025,16.88,0,1,0,0,0,0.01789,0,13,2,0
T007087,2026-04-22 13:06:09,C05782,M0403,D05782,IP03_161,1107.31,food,wallet,ios,651,144,2902.81,5702.93,0,0,-0.825,0,0.9986,0.0877,5.92,0,0,0,0,0,0.00786,0,13,2,0
T007088,2026-04-22 13:09:05,C01951,M0214,D01951,IP04_156,4384.14,fashion,card,ios,1099,125,3651.42,30763.62,0,0,0.268,0,0.9669,0.1843,5.19,0,0,0,0,0,0.01777,0,13,2,0
T007089,2026-04-22 13:13:01,C06466,M0092,D06466,IP00_155,783.94,utilities,upi,android,1277,133,1833.04,10080.0,0,0,-0.763,0,0.8726,0.4743,37.91,0,0,0,0,0,0.0136,0,13,2,0
T007090,2026-04-22 13:22:40,C06049,M0469,D06049,IP05_007,680.1,grocery,upi,ios,1160,61,1607.82,10080.0,0,0,-0.769,0,0.7653,0.0815,7.72,0,0,0,0,0,0.0139,0,13,2,0
T007091,2026-04-22 13:31:49,C04320,M0455,D04320,IP02_184,317.82,food,card,android,245,142,855.64,10080.0,0,0,-0.838,0,0.8436,0.1655,8.46,0,0,0,0,0,0.01242,0,13,2,0
T007092,2026-04-22 13:31:55,C01626,M0440,D01626,IP02_218,1172.36,fashion,upi,web,891,145,2170.81,10080.0,0,0,-0.613,0,0.7779,0.299,42.06,0,0,0,0,0,0.01941,0,13,2,0
T007093,2026-04-22 13:34:02,C02477,M0033,D02477,IP00_178,1646.09,health,upi,web,126,142,1578.04,10080.0,0,0,0.058,0,0.6389,0.022,15.27,0,0,0,0,0,0.01266,0,13,2,0
T007094,2026-04-22 13:38:12,C01795,M0220,D01795,IP04_178,695.4,health,upi,android,230,141,902.61,14019.43,0,0,-0.306,0,0.7062,0.159,4.52,0,1,1,0,1,0.01754,0,13,2,0
T007095,2026-04-22 13:38:46,C05941,M0393,D05941,IP03_023,1105.43,travel,card,ios,1204,140,1177.84,10080.0,2,0,1.371,1,0.7558,0.5071,210.19,0,1,1,1,0,0.01535,0,13,2,0
T007096,2026-04-22 13:40:00,C02634,M0214,D02634,IP00_172,4314.59,fashion,wallet,android,200,50,2889.05,10080.0,0,0,0.658,0,0.6914,0.0575,10.95,0,0,0,0,1,0.0125,0,13,2,0
T007097,2026-04-22 13:41:07,C04224,M0093,D04224,IP02_166,8434.83,travel,card,ios,245,142,1571.57,10080.0,0,0,5.823,0,0.9118,0.2181,16.62,0,0,0,0,0,0.01557,0,13,2,0
T007098,2026-04-22 13:42:59,C00938,M0384,D00938,IP05_159,490.46,education,card,android,314,140,611.67,14586.3,0,0,-0.264,0,0.9106,0.5328,16.05,0,0,0,0,0,0.01233,0,13,2,0
T007099,2026-04-22 13:49:05,C01218,M0438,D01218,IP01_218,1121.69,electronics,upi,android,898,141,1338.73,3529.72,0,0,-0.216,0,0.8226,0.4013,17.78,0,0,0,0,0,0.01587,0,13,2,0
T007100,2026-04-22 13:49:11,C03429,M0377,D03429,IP04_145,16162.6,travel,upi,web,613,142,3868.34,3074.95,0,0,4.238,0,0.7602,0.1109,12.33,0,0,0,0,0,0.01789,0,13,2,0
T007101,2026-04-22 13:59:08,C06290,M0366,D06290,IP05_010,13659.93,electronics,upi,android,155,141,5816.47,10588.48,0,0,1.798,0,0.8994,0.3302,36.04,0,0,1,0,0,0.0172,0,13,2,0
T007102,2026-04-22 14:00:38,C02977,M0156,D02977,IP04_134,1271.14,travel,upi,web,1093,123,1357.29,24920.47,0,0,-0.085,0,0.7018,0.1068,3.97,1,0,0,0,0,0.01514,0,14,2,0
T007103,2026-04-22 14:03:05,C03295,M0495,D03295,IP01_090,366.23,fashion,upi,android,858,142,474.71,30323.92,0,0,-0.305,0,0.9581,0.0157,32.89,0,0,0,0,1,0.01433,0,14,2,0
T007104,2026-04-22 14:03:21,C06456,M0223,D06456,IP05_070,386.13,health,wallet,web,996,142,928.81,1379.98,0,0,-0.779,0,0.9679,0.04,38.17,0,0,0,0,0,0.01114,0,14,2,0
T007105,2026-04-22 14:05:50,C05997,M0029,D05997,IP01_096,4180.1,travel,upi,web,1396,141,1613.88,8845.98,0,0,2.12,0,0.6875,0.3239,5.36,0,0,0,0,0,0.01401,0,14,2,0
T007106,2026-04-22 14:10:31,C03173,M0498,D03173,IP02_042,2042.23,food,upi,android,438,140,3006.37,10080.0,2,1,-0.428,0,0.8197,0.2741,148.48,0,2,0,1,0,0.00819,0,14,2,0
T007107,2026-04-22 14:11:19,C03719,M0074,D03719,IP00_100,1658.56,food,upi,android,603,144,7455.77,17418.82,0,0,-1.037,0,0.8955,0.0602,57.3,0,1,0,0,0,0.01244,0,14,2,0
T007108,2026-04-22 14:11:26,C04297,M0273,D04297,IP01_025,604.01,food,wallet,android,214,141,1316.83,21971.65,0,0,-0.722,0,0.9375,0.0843,7.93,0,0,0,0,0,0.00848,0,14,2,0
T007109,2026-04-22 14:26:10,C05495,M0247,D05495,IP02_099,1411.15,utilities,upi,ios,405,144,2432.19,8169.12,0,0,-0.56,0,0.924,0.0,31.65,0,0,0,0,0,0.01145,0,14,2,0
